HOMERcalled.RefSeq.ID,SH.1.promoter.count,SH.1.promoter.50bp,SH.1.promoter.density,SH.1.promoter.StartSite,SH.1.body.count,SH.1.mappable.length,SH.1.body.density,SH.1.body.StartSite,SH.1.pausing.ratio,SH.2.promoter.count,SH.2.promoter.50bp,SH.2.promoter.density,SH.2.promoter.StartSite,SH.2.body.count,SH.2.mappable.length,SH.2.body.density,SH.2.body.StartSite,SH.2.pausing.ratio,SH-1-Pausing-pValue,SH-2-Pausing-pValue,SH-1-2-Change-pValue,,,
NM_001163136,0,50,0,120681383,12,318,0.037735849,120682883,0,1,50,0.02,120681383,15,938,0.015991471,120682883,1.250666667,NA,1,1,,,
NM_001163143,1,50,0.02,67680182,0,0,0,67679137,NA,1,50,0.02,67679787,1,97,0.010309278,67679137,1.94,NA,1,1,,,
NM_001163182,0,50,0,107811408,6,402,0.014925373,107809908,0,2,50,0.04,107810663,3,78,0.038461538,107809908,1.04,NA,1,0.698991756,,,
NM_001163919,0,50,0,17200567,5,283,0.017667845,17202067,0,2,50,0.04,17200992,2,48,0.041666667,17202067,0.96,NA,1,0.672938854,,,
NM_001164052,0,50,0,149037925,48,2269,0.021154694,149036425,0,1,50,0.02,149037880,41,1816,0.022577093,149036425,0.885853659,NA,1,0.977752828,,,
NM_001165929,2,50,0.04,25923440,0,0,0,25924525,NA,1,50,0.02,25923110,2,101,0.01980198,25924525,1.01,NA,1,0.936005513,,,
NM_001165965,0,50,0,108693426,49,1590,0.03081761,108691926,0,1,50,0.02,108692751,47,1021,0.046033301,108691926,0.434468085,NA,1,0.990906476,,,
NM_001168258,0,50,0,115685621,1,100,0.01,115684121,0,1,50,0.02,115685581,7,130,0.053846154,115684121,0.371428571,NA,1,1,,,
NM_001170537,0,50,0,83642533,942,34377,0.027402042,83644033,0,1,50,0.02,83643423,353,14164,0.024922338,83644033,0.802492918,NA,1,0.825390995,,,
NM_001177550,0,50,0,150277730,32,1704,0.018779343,150276230,0,1,50,0.02,150277215,15,722,0.020775623,150276230,0.962666667,NA,1,0.883547108,,,
NM_001195088,0,50,0,117643472,20,970,0.020618557,117644972,0,2,50,0.04,117643987,10,641,0.015600624,117644972,2.564,NA,1,0.608445017,,,
NM_001195089,0,50,0,117643111,21,1026,0.020467836,117644611,0,2,50,0.04,117643986,10,641,0.015600624,117644611,2.564,NA,1,0.588970102,,,
NM_001195090,0,50,0,117643111,21,1026,0.020467836,117644611,0,2,50,0.04,117643986,10,641,0.015600624,117644611,2.564,NA,1,0.588970102,,,
NM_001199048,0,50,0,22099931,125,5876,0.021272975,22098431,0,1,50,0.02,22099761,100,5309,0.018835939,22098431,1.0618,NA,1,0.967846328,,,
NM_001199940,0,50,0,105500832,31,1281,0.024199844,105502332,0,1,50,0.02,105501487,16,612,0.026143791,105502332,0.765,NA,1,0.90328059,,,
NM_001252636,0,50,0,68670800,425,17414,0.024405651,68672300,0,1,50,0.02,68671295,305,12656,0.024099241,68672300,0.829901639,NA,1,0.947885279,,,
NM_001256263,0,50,0,30433126,4,188,0.021276596,30431626,0,2,50,0.04,30432441,7,309,0.022653722,30431626,1.765714286,NA,1,1,,,
NM_007463,0,50,0,75371372,723,24044,0.030069872,75372872,0,2,50,0.04,75371827,747,23065,0.032386733,75372872,1.235073628,NA,1,0.992866599,,,
NM_007745,3,50,0.06,148501305,0,0,0,148499850,NA,1,50,0.02,148500660,5,212,0.023584906,148499850,0.848,NA,1,0.361229406,,,
NM_008156,0,50,0,25034521,10,445,0.02247191,25036021,0,1,50,0.02,25034686,3,148,0.02027027,25036021,0.986666667,NA,1,0.840915807,,,
NM_008227,0,50,0,88964579,11,994,0.011066398,88963079,0,1,50,0.02,88964524,8,535,0.014953271,88963079,1.3375,NA,1,0.967846328,,,
NM_008397,0,50,0,71624640,117,6303,0.018562589,71626140,0,2,50,0.04,71624960,166,8618,0.01926201,71626140,2.076626506,NA,1,1,,,
NM_008435,0,50,0,163997349,6,308,0.019480519,163995849,0,1,50,0.02,163996699,1,66,0.015151515,163995849,1.32,NA,1,0.797364108,,,
NM_008879,0,50,0,75535732,386,16736,0.023064054,75537232,0,1,50,0.02,75536372,70,3174,0.02205419,75537232,0.906857143,NA,1,0.656424865,,,
NM_008934,0,50,0,32298359,1,97,0.010309278,32296859,0,1,50,0.02,32298314,2,88,0.022727273,32296859,0.88,NA,1,1,,,
NM_009440,0,50,0,100609306,4,172,0.023255814,100610806,0,1,50,0.02,100609306,5,356,0.014044944,100610806,1.424,NA,1,1,,,
NM_009961,0,50,0,37164474,90,3427,0.026262037,37165974,0,1,50,0.02,37164794,53,1468,0.036103542,37165974,0.553962264,NA,1,0.916603387,,,
NM_010053,0,50,0,71367002,1,24,0.041666667,71368502,0,1,50,0.02,71367582,4,236,0.016949153,71368502,1.18,NA,1,1,,,
NM_010113,0,50,0,129458740,307,7604,0.040373488,129457240,0,1,50,0.02,129458150,172,4482,0.038375725,129457240,0.521162791,NA,1,0.906811243,,,
NM_010172,0,50,0,13025534,5,258,0.019379845,13027034,0,1,50,0.02,13026029,3,192,0.015625,13027034,1.28,NA,1,0.967846328,,,
NM_010635,0,50,0,87425327,3,103,0.029126214,87426827,0,1,50,0.02,87426162,4,151,0.026490066,87426827,0.755,NA,1,1,,,
NM_010727,0,50,0,75074397,140,5844,0.023956194,75072897,0,1,50,0.02,75074117,24,1176,0.020408163,75072897,0.98,NA,1,0.64849566,,,
NM_011445,0,50,0,123139100,522,21688,0.024068609,123137600,0,1,50,0.02,123138555,438,23065,0.018989811,123137600,1.053196347,NA,1,0.972249713,,,
NM_011539,0,50,0,38868485,134,7007,0.019123733,38869985,0,2,50,0.04,38869155,130,6783,0.019165561,38869985,2.087076923,NA,1,0.79230862,,,
NM_013648,0,50,0,19867516,72,1865,0.038605898,19869016,0,1,50,0.02,19867961,30,942,0.031847134,19869016,0.628,NA,1,0.851264033,,,
NM_013680,0,50,0,20498544,37,1825,0.020273973,20497044,0,1,50,0.02,20498069,71,3564,0.019921437,20497044,1.003943662,NA,1,1,,,
NM_013746,0,50,0,107811408,6,402,0.014925373,107809908,0,2,50,0.04,107810663,3,78,0.038461538,107809908,1.04,NA,1,0.698991756,,,
NM_016663,0,50,0,51638996,13,788,0.016497462,51640496,0,1,50,0.02,51639761,7,570,0.012280702,51640496,1.628571429,NA,1,0.921544353,,,
NM_016672,0,50,0,11790911,675,21117,0.031964768,11789411,0,2,50,0.04,11790181,443,14626,0.030288527,11789411,1.320632054,NA,1,0.660811435,,,
NM_016867,0,50,0,151829364,124,3247,0.038189098,151827864,0,1,50,0.02,151828914,155,4700,0.032978723,151827864,0.606451613,NA,1,1,,,
NM_016960,0,50,0,83112841,2,122,0.016393443,83114341,0,1,50,0.02,83113381,3,197,0.015228426,83114341,1.313333333,NA,1,1,,,
NM_019689,0,50,0,57682541,150,8212,0.018265952,57681041,0,1,50,0.02,57682456,119,5451,0.021830857,57681041,0.916134454,NA,1,0.967846328,,,
NM_020008,0,50,0,129423295,5,402,0.012437811,129421795,0,1,50,0.02,129423090,1,101,0.00990099,129421795,2.02,NA,1,0.840915807,,,
NM_020021,2,50,0.04,3798977,0,0,0,3798252,NA,1,50,0.02,3799692,1,27,0.037037037,3798252,0.54,NA,1,1,,,
NM_022311,0,50,0,13898901,174,6772,0.025694034,13897401,0,1,50,0.02,13898536,80,2986,0.026791695,13897401,0.7465,NA,1,0.868708021,,,
NM_022316,0,50,0,82127295,81,5050,0.016039604,82128795,0,1,50,0.02,82127970,167,8701,0.019193196,82128795,1.042035928,NA,1,1,,,
NM_022983,0,50,0,145883425,14,904,0.015486726,145884925,0,1,50,0.02,145884050,5,170,0.029411765,145884925,0.68,NA,1,0.850523295,,,
NM_023396,9,50,0.18,53937968,0,0,0,53936963,NA,2,50,0.04,53937738,3,215,0.013953488,53936963,2.866666667,NA,1,0.26136088,,,
NM_025282,0,50,0,83642533,942,34377,0.027402042,83644033,0,1,50,0.02,83643423,353,14164,0.024922338,83644033,0.802492918,NA,1,0.825390995,,,
NM_027582,0,50,0,65079822,7,229,0.030567686,65078322,0,2,50,0.04,65079097,7,340,0.020588235,65078322,1.942857143,NA,1,0.980734661,,,
NM_028110,0,50,0,106288468,15,805,0.01863354,106289968,0,1,50,0.02,106288573,25,1542,0.016212711,106289968,1.2336,NA,1,1,,,
NM_028623,0,50,0,5350074,10,783,0.012771392,5348574,0,1,50,0.02,5349644,17,489,0.034764826,5348574,0.575294118,NA,1,1,,,
NM_028902,0,50,0,32171953,81,3642,0.022240527,32170453,0,1,50,0.02,32171883,31,918,0.033769063,32170453,0.592258065,NA,1,0.83837585,,,
NM_029331,0,50,0,85855432,5,400,0.0125,85853932,0,1,50,0.02,85855347,1,75,0.013333333,85853932,1.5,NA,1,0.840915807,,,
NM_029548,0,50,0,75725028,14,768,0.018229167,75723528,0,1,50,0.02,75724748,16,972,0.016460905,75723528,1.215,NA,1,1,,,
NM_029569,0,50,0,55635184,33,1743,0.018932874,55636684,0,1,50,0.02,55635464,14,666,0.021021021,55636684,0.951428571,NA,1,0.862945988,,,
NM_029895,0,50,0,20431174,3795,134782,0.028156579,20432674,0,1,50,0.02,20432044,1786,74310,0.02403445,20432674,0.832138858,NA,1,0.870577505,,,
NM_030075,0,50,0,108364412,202,5535,0.036495032,108362912,0,1,50,0.02,108364087,85,2947,0.028842891,108362912,0.693411765,NA,1,0.849741378,,,
NM_053124,0,50,0,83263858,511,17406,0.029357693,83262358,0,1,50,0.02,83262913,478,14517,0.032926913,83262358,0.607405858,NA,1,0.984300814,,,
NM_054073,0,50,0,30866073,3,267,0.011235955,30864573,0,1,50,0.02,30865128,1,101,0.00990099,30864573,2.02,NA,1,0.936005513,,,
NM_133659,0,50,0,95752472,167,7651,0.021827212,95750972,0,1,50,0.02,95751817,159,8214,0.019357195,95750972,1.033207547,NA,1,0.988156819,,,
NM_134246,0,50,0,85392601,0,0,0,85394101,NA,1,50,0.02,85392631,1,23,0.043478261,85394101,0.46,NA,1,1,,,
NM_145525,0,50,0,76244095,151,7903,0.019106668,76245595,0,1,50,0.02,76244665,165,8538,0.019325369,76245595,1.034909091,NA,1,1,,,
NM_145837,0,50,0,58143166,17,999,0.017017017,58144666,0,1,50,0.02,58143616,9,415,0.021686747,58144666,0.922222222,NA,1,0.914878547,,,
NM_146128,0,50,0,156438941,1189,32605,0.0364668,156440441,0,2,50,0.04,156439181,979,26290,0.037238494,156440441,1.074157303,NA,1,0.731040593,,,
NM_153072,1,50,0.02,31039685,0,0,0,31038630,NA,2,50,0.04,31039975,1,37,0.027027027,31038630,1.48,NA,1,1,,,
NM_153127,0,50,0,35188190,12,516,0.023255814,35189690,0,1,50,0.02,35188220,15,686,0.021865889,35189690,0.914666667,NA,1,1,,,
NM_153503,9,50,0.18,34731218,0,0,0,34732338,NA,6,50,0.12,34731238,1,2,0.5,34732338,0.24,NA,1,0.962688483,,,
NM_172572,0,50,0,116488833,272,11538,0.023574276,116487333,0,1,50,0.02,116488143,120,5693,0.021078517,116487333,0.948833333,NA,1,0.85910391,,,
NM_172900,0,50,0,50663150,21,819,0.025641026,50664650,0,1,50,0.02,50664050,43,1978,0.02173913,50664650,0.92,NA,1,1,,,
NM_173405,0,50,0,141199581,62,2919,0.021240151,141201081,0,1,50,0.02,141199596,33,1288,0.025621118,141201081,0.780606061,NA,1,0.90328059,,,
NM_174988,0,50,0,165060737,17,503,0.033797217,165059237,0,1,50,0.02,165060007,13,538,0.024163569,165059237,0.827692308,NA,1,0.968571468,,,
NM_175263,0,50,0,120522651,2,124,0.016129032,120521151,0,1,50,0.02,120522556,3,226,0.013274336,120521151,1.506666667,NA,1,1,,,
NM_176998,0,50,0,44620109,152,7852,0.019358125,44618609,0,1,50,0.02,44619589,15,682,0.021994135,44618609,0.909333333,NA,1,0.51614192,,,
NM_177091,0,50,0,108693426,49,1590,0.03081761,108691926,0,1,50,0.02,108692751,47,1021,0.046033301,108691926,0.434468085,NA,1,0.990906476,,,
NM_177576,0,50,0,8949494,4,110,0.036363636,8947994,0,3,50,0.06,8948744,6,225,0.026666667,8947994,2.25,NA,1,0.991421732,,,
NM_178059,0,50,0,20431174,3795,134782,0.028156579,20432674,0,1,50,0.02,20432044,1786,74310,0.02403445,20432674,0.832138858,NA,1,0.870577505,,,
NM_178688,0,50,0,57291022,754,36757,0.0205131,57289522,0,1,50,0.02,57290472,496,24429,0.020303737,57289522,0.985040323,NA,1,0.935148646,,,
NM_181752,9,50,0.18,73172353,0,98,0,73170978,NA,2,50,0.04,73172283,1,42,0.023809524,73170978,1.68,NA,1,0.797364108,,,
NM_181856,0,50,0,117643111,21,1026,0.020467836,117644611,0,2,50,0.04,117643986,10,641,0.015600624,117644611,2.564,NA,1,0.588970102,,,
NM_183406,12,50,0.24,4704604,0,0,0,4703504,NA,5,50,0.1,4704584,1,25,0.04,4703504,2.5,NA,1,0.883547108,,,
NM_198860,0,50,0,75023575,68,3005,0.022628952,75022075,0,1,50,0.02,75023575,39,1666,0.023409364,75022075,0.854358974,NA,1,0.914878547,,,
NR_002839,0,50,0,6815650,0,0,0,6814150,NA,1,50,0.02,6815625,1,101,0.00990099,6814150,2.02,NA,1,1,,,
NR_027770,0,50,0,148525182,698,18847,0.037035072,148523682,0,1,50,0.02,148524937,535,15528,0.03445389,148523682,0.580485981,NA,1,0.960905027,,,
NR_027926,0,50,0,61911408,46,950,0.048421053,61912908,0,1,50,0.02,61911913,32,959,0.033368092,61912908,0.599375,NA,1,0.947674309,,,
NR_027978,6,50,0.12,77952903,0,93,0,77953923,NA,1,50,0.02,77952873,1,94,0.010638298,77953923,1.88,NA,1,0.797364108,,,
NR_030688,0,50,0,30533625,4,156,0.025641026,30532125,0,2,50,0.04,30533550,1,23,0.043478261,30532125,0.92,NA,1,0.630168405,,,
NR_033299,0,50,0,68612653,28,1361,0.020573108,68614153,0,1,50,0.02,68612653,16,878,0.018223235,68614153,1.0975,NA,1,0.919712945,,,
NR_033409,7,50,0.14,102355763,0,77,0,102354373,NA,4,50,0.08,102355783,5,43,0.11627907,102354373,0.688,NA,1,0.294690483,,,
NR_037982,3,50,0.06,88753704,0,0,0,88752639,NA,1,50,0.02,88753659,2,97,0.020618557,88752639,0.97,NA,1,0.936005513,,,
NR_037983,3,50,0.06,88753708,0,0,0,88752708,NA,1,50,0.02,88753658,2,97,0.020618557,88752708,0.97,NA,1,0.936005513,,,
NR_038029,0,50,0,116781183,4,180,0.022222222,116779683,0,1,50,0.02,116780433,30,913,0.032858708,116779683,0.608666667,NA,1,1,,,
NR_040290,0,50,0,36770883,12,868,0.013824885,36772383,0,1,50,0.02,36771723,8,629,0.012718601,36772383,1.5725,NA,1,0.955763795,,,
NR_040485,0,50,0,96120820,53,2762,0.019188993,96119320,0,2,50,0.04,96120005,16,479,0.033402923,96119320,1.1975,NA,1,0.419458295,,,
NR_040492,17,50,0.34,20880549,0,0,0,20879554,NA,7,50,0.14,20880534,1,22,0.045454545,20879554,3.08,NA,1,0.870489148,,,
NR_040536,0,50,0,34939915,16,576,0.027777778,34938415,0,1,50,0.02,34939550,16,693,0.023088023,34938415,0.86625,NA,1,1,,,
NR_040745,0,50,0,180121090,21,962,0.021829522,180119590,0,2,50,0.04,180120875,1,28,0.035714286,180119590,1.12,NA,1,0.148516367,,,
NR_045081,0,50,0,5798157,29,1274,0.022762951,5799657,0,2,50,0.04,5798697,13,657,0.01978691,5799657,2.021538462,NA,1,0.555464386,,,
NR_045173,0,50,0,32298359,1,97,0.010309278,32296859,0,1,50,0.02,32298314,2,88,0.022727273,32296859,0.88,NA,1,1,,,
NR_045329,0,50,0,37247833,57,1813,0.031439603,37249333,0,2,50,0.04,37248743,19,776,0.024484536,37249333,1.633684211,NA,1,0.443199051,,,
NR_045401,0,50,0,60822564,100,2992,0.03342246,60824064,0,1,50,0.02,60823434,89,2511,0.035444046,60824064,0.564269663,NA,1,0.980734661,,,
NR_045459,0,50,0,35908895,21,966,0.02173913,35910395,0,1,50,0.02,35909110,16,787,0.020330368,35910395,0.98375,NA,1,0.967846328,,,
NR_045614,0,50,0,130114473,8,231,0.034632035,130112973,0,1,50,0.02,130114118,3,191,0.015706806,130112973,1.273333333,NA,1,0.883547108,,,
NR_045766,0,50,0,21826679,3,305,0.009836066,21828179,0,1,50,0.02,21826764,1,27,0.037037037,21828179,0.54,NA,1,0.936005513,,,
NM_025587,158,50,3.16,179992114,1,66,0.015151515,179993084,208.56,59,50,1.18,179992114,0,35,0,179993084,NA,2.43E-32,NA,1,,,
NM_010244,97,50,1.94,147242963,3,181,0.016574586,147244088,117.0466667,68,50,1.36,147242973,0,0,0,147244088,NA,1.31E-29,NA,0.825149718,,,
NM_001134692,172,50,3.44,31210090,2,34,0.058823529,31209095,58.48,94,50,1.88,31210090,0,0,0,31209095,NA,2.21E-21,NA,1,,,
NM_010385,63,50,1.26,34077273,2,163,0.012269939,34076288,102.69,39,50,0.78,34077283,0,69,0,34076288,NA,8.31E-19,NA,1,,,
NM_001185182,63,50,1.26,34077275,2,150,0.013333333,34076275,94.5,40,50,0.8,34077275,0,56,0,34076275,NA,3.80E-18,NA,1,,,
NM_011419,52,50,1.04,234231,194,8544,0.022705993,235231,45.8028866,0,50,0,233731,7,181,0.038674033,235231,0,3.45E-15,NA,0.899086697,,,
NM_001145968,51,50,1.02,86465590,1,101,0.00990099,86466660,103.02,17,50,0.34,86465600,0,72,0,86466660,NA,9.05E-13,NA,1,,,
NM_027100,51,50,1.02,86465590,1,101,0.00990099,86466660,103.02,17,50,0.34,86465600,0,72,0,86466660,NA,9.05E-13,NA,1,,,
NR_046281,30,50,0.6,84642675,1,103,0.009708738,84643680,61.8,22,50,0.44,84642695,0,0,0,84643680,NA,2.13E-07,NA,1,,,
NM_015783,30,50,0.6,155574892,23,367,0.0626703,155573927,9.573913043,3,50,0.06,155574882,0,0,0,155573927,NA,2.86E-06,NA,0.812977428,,,
NM_001177750,29,50,0.58,67006351,2,94,0.021276596,67007351,27.26,22,50,0.44,67006351,0,0,0,67007351,NA,5.39E-06,NA,0.995518798,,,
NM_012011,23,50,0.46,347035,161,5932,0.027140931,348055,16.94857143,0,50,0,346555,6,215,0.027906977,348055,0,2.22E-05,NA,1,,,
NM_026147,70,50,1.4,3762752,1,18,0.055555556,3761747,25.2,33,50,0.66,3762522,0,0,0,3761747,NA,2.40E-05,NA,1,,,
NR_004446,16,50,0.32,34115781,14,786,0.017811705,34114736,17.96571429,1,50,0.02,34115791,0,0,0,34114736,NA,0.000270883,NA,1,,,
NR_045295,17,50,0.34,112812558,2,130,0.015384615,112811613,22.1,8,50,0.16,112812558,0,0,0,112811613,NA,0.000343644,NA,1,,,
NM_025498,21,50,0.42,31347993,7,140,0.05,31347203,8.4,8,50,0.16,31348073,0,89,0,31347203,NA,0.000723215,NA,0.85910391,,,
NM_001033450,13,50,0.26,175843093,10,441,0.022675737,175842053,11.466,0,50,0,175843553,1,20,0.05,175842053,0,0.002030008,NA,0.973017413,,,
NM_015807,15,50,0.3,115353188,3,134,0.02238806,115352128,13.4,5,50,0.1,115353113,0,0,0,115352128,NA,0.003342033,NA,1,,,
NM_026616,18,50,0.36,5601903,2,72,0.027777778,5602873,12.96,20,50,0.4,5601883,0,52,0,5602873,NA,0.003580615,NA,0.987232081,,,
NM_028195,12,50,0.24,78427572,183,8478,0.02158528,78428477,11.11868852,0,50,0,78426977,23,1340,0.017164179,78428477,0,0.004725107,NA,1,,,
NM_032541,12,50,0.24,31729306,1,98,0.010204082,31728036,23.52,6,50,0.12,31729311,0,0,0,31728036,NA,0.005694464,NA,1,,,
NM_019690,16,50,0.32,174109846,1572,30534,0.051483592,174110821,6.215572519,0,50,0,174109321,491,8958,0.054811342,174110821,0,0.006724822,NA,0.201864354,,,
NM_022000,16,50,0.32,174109846,2285,38251,0.059737,174110821,5.356814004,0,50,0,174109321,795,15012,0.052957634,174110821,0,0.006776846,NA,0.198322671,,,
NM_013823,14,50,0.28,151755572,1,67,0.014925373,151756182,18.76,7,50,0.14,151755572,0,0,0,151756182,NA,0.00806426,NA,1,,,
NM_153505,11,50,0.22,103284266,138,6958,0.019833285,103285256,11.09246377,0,50,0,103283756,22,1348,0.016320475,103285256,0,0.008384614,NA,0.909292956,,,
NM_009073,21,50,0.42,9003826,3,50,0.06,9002846,7,9,50,0.18,9003826,0,0,0,9002846,NA,0.016761198,NA,1,,,
NR_001462,8,50,0.16,35201277,1,130,0.007692308,35202382,20.8,7,50,0.14,35201282,0,0,0,35202382,NA,0.022083437,NA,1,,,
NM_007639,9,50,0.18,86803287,5,236,0.021186441,86802262,8.496,1,50,0.02,86803312,0,0,0,86802262,NA,0.026409573,NA,1,,,
NM_008342,9,50,0.18,72871044,110,5337,0.02061083,72872054,8.733272727,0,50,0,72870554,60,3206,0.01871491,72872054,0,0.027257378,NA,0.275764675,,,
NR_028486,1,50,0.02,30659679,169,892,0.189461883,30658184,0.10556213,0,50,0,30659684,68,831,0.081829122,30658184,0,0.028235374,NA,1,,,
NR_028487,1,50,0.02,30659679,169,892,0.189461883,30658184,0.10556213,0,50,0,30659684,68,831,0.081829122,30658184,0,0.028235374,NA,1,,,
NR_027827,9,50,0.18,69154281,1,101,0.00990099,69155271,18.18,3,50,0.06,69154286,0,0,0,69155271,NA,0.028322938,NA,1,,,
NM_011050,11,50,0.22,53966711,602,16577,0.036315377,53967721,6.058039867,0,50,0,53966221,186,6723,0.02766622,53967721,0,0.030701417,NA,0.463817534,,,
NM_010549,10,50,0.2,41709358,29,857,0.033838973,41710183,5.910344828,3,50,0.06,41709013,0,0,0,41710183,NA,0.034937153,NA,0.24685075,,,
NM_177473,10,50,0.2,17276418,3,122,0.024590164,17277393,8.133333333,2,50,0.04,17276158,0,0,0,17277393,NA,0.06386915,NA,1,,,
NM_010592,2,50,0.04,73221443,276,1414,0.195190948,73222638,0.204927536,0,50,0,73221138,180,1071,0.168067227,73222638,0,0.08413071,NA,1,,,
NM_145227,7,50,0.14,121199872,87,5232,0.01662844,121198857,8.419310345,0,50,0,121200357,4,105,0.038095238,121198857,0,0.085979002,NA,1,,,
NM_010195,9,50,0.18,115024816,3658,87872,0.041628733,115023836,4.323936577,0,50,0,115025336,309,13837,0.02233143,115023836,0,0.086531778,NA,1,,,
NM_001033877,7,50,0.14,73984616,426,24107,0.017671216,73985621,7.922488263,0,50,0,73984121,97,4868,0.019926048,73985621,0,0.090559933,NA,0.906811243,,,
NM_008289,7,50,0.14,108042641,4,301,0.013289037,108043646,10.535,0,50,0,108042146,3,121,0.024793388,108043646,0,0.104861447,NA,0.715379583,,,
NM_001039192,6,50,0.12,29226031,14,793,0.017654477,29226956,6.797142857,1,50,0.02,29225896,0,0,0,29226956,NA,0.118848808,NA,0.883547108,,,
NM_001005858,6,50,0.12,34682787,19,813,0.023370234,34683447,5.134736842,2,50,0.04,34681982,0,0,0,34683447,NA,0.127397779,NA,0.473429972,,,
NM_023892,9,50,0.18,20834102,3,92,0.032608696,20834817,5.52,7,50,0.14,20834122,0,0,0,20834817,NA,0.128952125,NA,0.815901208,,,
NM_025271,7,50,0.14,56754352,1,67,0.014925373,56753297,9.38,4,50,0.08,56754607,0,0,0,56753297,NA,0.151335886,NA,1,,,
NM_025954,8,50,0.16,24607418,1,71,0.014084507,24608418,11.36,9,50,0.18,24607403,0,29,0,24608418,NA,0.163966059,NA,1,,,
NM_001163473,7,50,0.14,106889542,2,100,0.02,106890537,7,9,50,0.18,106889622,0,0,0,106890537,NA,0.191099306,NA,0.980176918,,,
NR_015503,6,50,0.12,12671136,3,152,0.019736842,12670056,6.08,1,50,0.02,12671086,0,0,0,12670056,NA,0.191099306,NA,1,,,
NM_176912,5,50,0.1,16829703,15,853,0.017584994,16828503,5.686666667,1,50,0.02,16829508,0,0,0,16828503,NA,0.223598685,NA,0.840915807,,,
NM_031189,5,50,0.1,136186581,16,777,0.020592021,136187581,4.85625,1,50,0.02,136186536,0,0,0,136187581,NA,0.225767553,NA,0.824861254,,,
NM_011338,5,50,0.1,83391978,41,1598,0.025657071,83391138,3.897560976,0,50,0,83392638,7,276,0.025362319,83391138,0,0.248832154,NA,1,,,
NM_011943,5,50,0.1,110260451,284,14195,0.020007045,110261436,4.998239437,0,50,0,110259936,124,6179,0.020067972,110261436,0,0.261224872,NA,0.87952411,,,
NM_054045,2,50,0.04,96043115,5,20,0.25,96042050,0.16,0,50,0,96043550,10,20,0.5,96042050,0,0.339836725,NA,0.654342137,,,
NM_001161848,2,50,0.04,21706135,819,7127,0.114915112,21706910,0.348083028,0,50,0,21705410,383,4719,0.081161263,21706910,0,0.341086942,NA,1,,,
NR_045859,5,50,0.1,105826791,3,143,0.020979021,105827776,4.766666667,0,50,0,105826276,0,0,0,105827776,NA,0.371667936,NA,1,,,
NM_178774,4,50,0.08,8533309,11,489,0.022494888,8534604,3.556363636,0,50,0,8533104,8,667,0.011994003,8534604,0,0.388682893,NA,0.81016165,,,
NM_009042,4,50,0.08,78376292,12,537,0.022346369,78376977,3.58,0,50,0,78375477,0,0,0,78376977,NA,0.392212789,NA,1,,,
NR_015610,4,50,0.08,122481689,14,794,0.017632242,122482619,4.537142857,0,50,0,122481119,7,441,0.015873016,122482619,0,0.397871829,NA,0.845449003,,,
NM_007642,4,50,0.08,60803212,18,812,0.022167488,60804232,3.608888889,0,50,0,60802732,0,0,0,60804232,NA,0.405648485,NA,1,,,
NM_001111058,4,50,0.08,50788351,22,1111,0.01980198,50787541,4.04,0,50,0,50789041,3,185,0.016216216,50787541,0,0.410990316,NA,1,,,
NM_021293,4,50,0.08,50788351,22,1111,0.01980198,50787541,4.04,0,50,0,50789041,3,185,0.016216216,50787541,0,0.410990316,NA,1,,,
