HOMERcalled.RefSeq.ID,SH.1.promoter.count,SH.1.promoter.50bp,SH.1.promoter.density,SH.1.promoter.StartSite,SH.1.body.count,SH.1.mapped.length,SH.1.body.density,SH.1.body.StartSite,SH.1.pausing.ratio,SH.2.promoter.count,SH.2.promoter.50bp,SH.2.promoter.density,SH.2.promoter.StartSite,SH.2.body.count,SH.2.mapped.length,SH.2.body.density,SH.2.body.StartSite,SH.2.pausing.ratio,SH-1-Pausing-pValue,SH-2-Pausing-pValue,SH-1-2-Change-pValue
NM_001043322,1,50,0.02,113167993,7958,122569,0.064926694,113168893,0.308039708,1,50,0.02,113167508,7482,131751,0.056788943,113168893,0.352181235,0.651750466,0.653290175,1
NM_001110853,1,50,0.02,3299436,490,7486,0.065455517,3298476,0.30555102,1,50,0.02,3299591,429,8276,0.051836636,3298476,0.385827506,0.651750466,0.653290175,1
NM_001190786,1,50,0.02,113556151,495,8938,0.055381517,113554651,0.361131313,1,50,0.02,113555591,461,8646,0.053319454,113554651,0.375097614,0.651750466,0.653290175,1
NM_010230,1,50,0.02,113167993,7958,122569,0.064926694,113168893,0.308039708,1,50,0.02,113167508,7482,131751,0.056788943,113168893,0.352181235,0.651750466,0.653290175,1
NM_029510,1,50,0.02,11657544,1426,22130,0.064437415,11656679,0.310378682,1,50,0.02,11657399,1334,22562,0.059125964,11656679,0.33826087,0.651750466,0.653290175,1
NM_175044,1,50,0.02,11657544,1426,22130,0.064437415,11656679,0.310378682,1,50,0.02,11657399,1334,22562,0.059125964,11656679,0.33826087,0.651750466,0.653290175,1
NM_175045,1,50,0.02,11657544,1426,22130,0.064437415,11656679,0.310378682,1,50,0.02,11657399,1334,22562,0.059125964,11656679,0.33826087,0.651750466,0.653290175,1
NM_175046,1,50,0.02,11657544,1426,22130,0.064437415,11656679,0.310378682,1,50,0.02,11657399,1334,22562,0.059125964,11656679,0.33826087,0.651750466,0.653290175,1
NM_001190989,5,50,0.1,105658150,1375,24288,0.056612319,105658890,1.7664,1,50,0.02,105657920,1328,25848,0.051377283,105658890,0.389277108,0.749692408,0.653290175,0.554697588
NM_026050,5,50,0.1,144309569,425,6822,0.062298446,144310574,1.605176471,1,50,0.02,144309554,400,6897,0.05799623,144310574,0.34485,0.749692408,0.653290175,0.554697588
NM_029561,5,50,0.1,105658150,1375,24288,0.056612319,105658890,1.7664,1,50,0.02,105657920,1328,25848,0.051377283,105658890,0.389277108,0.749692408,0.653290175,0.554697588
NM_133703,5,50,0.1,144309569,425,6822,0.062298446,144310574,1.605176471,1,50,0.02,144309554,400,6897,0.05799623,144310574,0.34485,0.749692408,0.653290175,0.554697588
NM_022311,4,50,0.08,13898236,1221,14212,0.085913313,13897401,0.931171171,1,50,0.02,13898871,1217,17470,0.069662278,13897401,0.287099425,1,0.653290175,0.713487046
NM_033585,2,50,0.04,37828619,3821,62568,0.061069556,37829759,0.65499084,1,50,0.02,37828274,4221,73108,0.057736499,37829759,0.346401327,1,0.653290175,0.881742406
NM_033593,2,50,0.04,37906512,2819,40920,0.068890518,37907842,0.58063143,1,50,0.02,37906562,3126,47527,0.065773139,37907842,0.304075496,1,0.653290175,0.881742406
NM_178782,3,50,0.06,45694710,1830,30351,0.060294554,45695535,0.995114754,1,50,0.02,45694550,1501,29038,0.051690888,45695535,0.38691539,1,0.653290175,0.899172607
NM_198671,2,50,0.04,123012691,1278,24104,0.053020246,123013766,0.754428795,1,50,0.02,123012346,1640,31136,0.052672148,123013766,0.379707317,1,0.653290175,0.868342607
NM_001110163,0,50,0,97629044,1202,19673,0.061098968,97627544,0,1,50,0.02,97628124,1292,22502,0.057417118,97627544,0.348328173,NA,0.653290175,1
NM_001170913,0,50,0,116637752,577,7492,0.077015483,116636252,0,1,50,0.02,116637177,471,7733,0.060907798,116636252,0.32836518,NA,0.653290175,0.783847691
NM_011050,0,50,0,53966221,599,10753,0.055705385,53967721,0,1,50,0.02,53966941,1078,15536,0.06938723,53967721,0.288237477,NA,0.653290175,1
NM_015753,0,50,0,44969299,4747,70139,0.067679893,44967799,0,1,50,0.02,44969044,4468,73054,0.061160238,44967799,0.327009848,NA,0.653290175,0.810219009
NM_010952,9,50,0.18,65524380,1046,8624,0.121289425,65525355,1.484053537,10,50,0.2,65524380,1211,9007,0.134450983,65525355,1.487530966,0.633686753,0.656255196,1
NM_001044383,10,50,0.2,102178156,1406,9448,0.148814564,102177601,1.343954481,10,50,0.2,102178511,1259,9660,0.130331263,102177601,1.534551231,0.654731436,0.656255196,0.993894659
NM_009405,3,50,0.06,149628158,5,166,0.030120482,149629373,1.992,4,50,0.08,149628473,6,189,0.031746032,149629373,2.52,1,0.656778437,1
NR_040520,2,50,0.04,82831857,1,32,0.03125,82830847,1.28,4,50,0.08,82831742,6,209,0.028708134,82830847,2.786666667,1,0.656778437,0.855689866
NM_201385,11,50,0.22,76060427,8277,40864,0.202549922,76058927,1.086151987,7,50,0.14,76060187,9233,44569,0.207161929,76058927,0.675799848,1,0.657161038,0.589539187
NM_001195760,9,50,0.18,90393689,1,51,0.019607843,90395169,9.18,9,50,0.18,90393689,2,30,0.066666667,90395169,2.7,0.156686335,0.663607796,1
NM_021273,12,50,0.24,112910494,2,54,0.037037037,112909549,6.48,5,50,0.1,112910474,4,107,0.037383178,112909549,2.675,0.116009046,0.665717817,0.472144959
NM_012043,2,50,0.04,58006838,1,38,0.026315789,58006028,1.52,4,50,0.08,58006823,8,330,0.024242424,58006028,3.3,1,0.669028783,0.836827589
NM_013595,13,50,0.26,79861944,986,4993,0.197476467,79861224,1.316612576,11,50,0.22,79861939,753,4928,0.152800325,79861224,1.439787517,0.703297952,0.674311536,0.995519403
NM_010347,11,50,0.22,81022255,728,4308,0.168987929,81023305,1.301868132,11,50,0.22,81022485,777,4656,0.166881443,81023305,1.318301158,0.672541389,0.674326101,1
NM_009119,12,50,0.24,58417141,1067,4821,0.221323377,58418026,1.084386129,8,50,0.16,58417151,1036,4918,0.210654738,58418026,0.75953668,1,0.674796464,0.822457775
NM_008239,7,50,0.14,31650249,15,293,0.051194539,31651039,2.734666667,4,50,0.08,31650084,10,309,0.03236246,31651039,2.472,0.303449423,0.677074613,1
NM_028235,7,50,0.14,75776069,88,804,0.109452736,75775519,1.279090909,12,50,0.24,75776074,158,933,0.169346195,75775519,1.41721519,1,0.682220407,1
NM_028420,8,50,0.16,20621421,20,290,0.068965517,20620351,2.32,4,50,0.08,20621426,12,414,0.028985507,20620351,2.76,0.353576861,0.682791859,1
NM_011902,3,50,0.06,126002008,10,192,0.052083333,126001443,1.152,4,50,0.08,126002058,12,449,0.026726058,126001443,2.993333333,1,0.682791859,1
NM_001163525,3,50,0.06,90330351,5,125,0.04,90331771,1.5,4,50,0.08,90330601,13,385,0.033766234,90331771,2.369230769,1,0.684977979,0.903137211
NM_001163526,3,50,0.06,90330351,5,125,0.04,90331771,1.5,4,50,0.08,90330601,13,385,0.033766234,90331771,2.369230769,1,0.684977979,0.903137211
NM_025393,3,50,0.06,90330351,5,125,0.04,90331771,1.5,4,50,0.08,90330601,13,385,0.033766234,90331771,2.369230769,1,0.684977979,0.903137211
NM_023440,15,50,0.3,4582299,199,1250,0.1592,4581084,1.884422111,12,50,0.24,4582289,226,1284,0.176012461,4581084,1.363539823,0.216924835,0.685081765,0.766399274
NM_013819,3,50,0.06,37407224,20,461,0.043383948,37408179,1.383,4,50,0.08,37407199,22,665,0.033082707,37408179,2.418181818,1,0.697154378,1
NM_178774,8,50,0.16,8533314,31,848,0.036556604,8534604,4.376774194,4,50,0.08,8533319,24,742,0.032345013,8534604,2.473333333,0.098042019,0.698617218,0.95889513
NM_011338,3,50,0.06,83391978,10,317,0.031545741,83391138,1.902,4,50,0.08,83391968,24,773,0.031047865,83391138,2.576666667,1,0.698617218,0.913543899
NM_026938,4,50,0.08,17038303,22,683,0.032210835,17039128,2.483636364,4,50,0.08,17038428,29,699,0.04148784,17039128,1.928275862,0.695241056,0.701602604,0.944634253
NM_153776,5,50,0.1,114424154,27,556,0.048561151,114425114,2.059259259,4,50,0.08,114424109,34,781,0.043533931,114425114,1.837647059,0.73351726,0.703742095,0.944955162
NM_145577,17,50,0.34,7162644,22,596,0.036912752,7161709,9.210909091,4,50,0.08,7162654,36,1051,0.034253092,7161709,2.335555556,0.000689041,0.704403028,0.013389257
NM_020518,5,50,0.1,37346360,43,1057,0.040681173,37347840,2.458139535,4,50,0.08,37346365,37,1115,0.033183857,37347840,2.410810811,0.461640876,0.704678454,1
NM_027551,4,50,0.08,93248100,40,1127,0.035492458,93248650,2.254,4,50,0.08,93248095,39,1153,0.033824805,93248650,2.365128205,0.703694185,0.705235732,1
NM_201390,14,50,0.28,76030662,5807,23755,0.244453799,76030037,1.145410711,10,50,0.2,76030707,6566,24913,0.263557179,76030037,0.758848614,0.866904781,0.706542856,0.654024419
NM_201386,10,50,0.2,76039755,7699,31187,0.246865681,76038595,0.810157163,10,50,0.2,76039790,8539,32607,0.261876284,76038595,0.763719405,0.853668936,0.706552872,0.993894659
NM_145066,3,50,0.06,13789968,74,900,0.082222222,13788848,0.72972973,2,50,0.04,13789453,67,925,0.072432432,13788848,0.552238806,1,0.709700681,1
NM_183089,4,50,0.08,54922068,106,3050,0.034754098,54921033,2.301886792,4,50,0.08,54922068,74,2140,0.034579439,54921033,2.313513514,0.71007686,0.71050966,0.944577121
NM_144538,11,50,0.22,10092788,79,2290,0.034497817,10093718,6.37721519,4,50,0.08,10092778,93,2933,0.031708149,10093718,2.523010753,0.02152818,0.71168548,0.261903564
NM_001160402,7,50,0.14,32400387,67,1800,0.037222222,32401592,3.76119403,4,50,0.08,32400277,92,2338,0.039349872,32401592,2.033043478,0.183494251,0.71168548,0.547977626
NM_001025605,7,50,0.14,66019343,78,2067,0.037735849,66019898,3.71,4,50,0.08,66018913,97,2217,0.043752819,66019898,1.828453608,0.185364096,0.711727153,0.69459444
NM_001256065,6,50,0.12,62886868,74,1986,0.037260826,62886168,3.220540541,4,50,0.08,62887103,95,2341,0.040580948,62886168,1.971368421,0.299115295,0.711727153,0.690864178
NM_009153,7,50,0.14,107507693,92,1916,0.048016701,107506733,2.915652174,4,50,0.08,107507908,97,2283,0.042487954,107506733,1.882886598,0.355624877,0.711727153,0.711159682
NM_178915,8,50,0.16,113749271,117,2480,0.047177419,113748371,3.391452991,4,50,0.08,113749366,104,2679,0.038820455,113748371,2.060769231,0.115068172,0.711831525,0.727996114
NR_040393,1,50,0.02,81525037,170,1755,0.096866097,81526537,0.206470588,2,50,0.04,81525357,106,1319,0.080363912,81526537,0.497735849,0.234855638,0.711831525,0.857608006
NR_040394,1,50,0.02,81525037,170,1755,0.096866097,81526537,0.206470588,2,50,0.04,81525357,106,1319,0.080363912,81526537,0.497735849,0.234855638,0.711831525,0.857608006
NR_040395,1,50,0.02,81525037,170,1755,0.096866097,81526537,0.206470588,2,50,0.04,81525357,106,1319,0.080363912,81526537,0.497735849,0.234855638,0.711831525,0.857608006
NM_134117,3,50,0.06,83614808,110,2774,0.039653929,83615623,1.513090909,4,50,0.08,83614578,120,2647,0.045334341,83615623,1.764666667,1,0.712380535,1
NM_025427,8,50,0.16,79701382,121,3115,0.038844302,79700442,4.119008264,4,50,0.08,79701037,122,3532,0.034541336,79700442,2.316065574,0.115295786,0.712389691,0.715687712
NM_053255,8,50,0.16,73913723,195,5177,0.037666602,73913133,4.247794872,4,50,0.08,73913693,139,4103,0.03387765,73913133,2.361438849,0.118015879,0.712809163,0.966609532
NM_033320,3,50,0.06,61918633,138,3119,0.04424495,61917413,1.356086957,4,50,0.08,61918463,149,3714,0.040118471,61917413,1.99409396,1,0.712983093,1
NM_007379,4,50,0.08,25284249,165,4169,0.039577836,25285194,2.021333333,4,50,0.08,25284219,154,4236,0.036355052,25285194,2.200519481,0.711339774,0.713031289,1
NM_019681,14,50,0.28,31101418,1112,21246,0.052339264,31102443,5.34971223,4,50,0.08,31101668,947,21144,0.04478812,31102443,1.786187962,0.014991506,0.713375408,0.256376926
NM_009075,13,50,0.26,70741919,648,11455,0.056569184,70741169,4.596141975,4,50,0.08,70741924,507,10813,0.046888005,70741169,1.706193294,0.024440548,0.713375408,0.43356748
NM_001141930,9,50,0.18,148919501,245,6724,0.036436645,148920226,4.940081633,4,50,0.08,148918726,241,6245,0.038590873,148920226,2.073029046,0.071654741,0.713375408,0.604806641
NM_026514,9,50,0.18,79754381,334,7091,0.04710196,79753431,3.821497006,4,50,0.08,79754341,253,6632,0.038148372,79753431,2.097075099,0.072419292,0.713375408,0.750537042
NM_001145832,8,50,0.16,97637167,230,4990,0.046092184,97636242,3.471304348,4,50,0.08,97637152,216,4949,0.043645181,97636242,1.832962963,0.118714477,0.713375408,0.724477597
NM_011489,8,50,0.16,100683619,641,14266,0.044932006,100682884,3.560936037,4,50,0.08,100683594,725,16663,0.043509572,100682884,1.838675862,0.121115485,0.713375408,0.58601799
NM_001195632,8,50,0.16,31923276,2923,59955,0.048753232,31924721,3.281833732,4,50,0.08,31923826,2738,61368,0.044616087,31924721,1.793075237,0.122135293,0.713375408,0.727496708
NM_027519,7,50,0.14,150214421,254,5940,0.042760943,150215381,3.274015748,4,50,0.08,150214421,278,6975,0.039856631,150215381,2.007194245,0.193929018,0.713375408,0.711159682
NM_001166064,7,50,0.14,145650799,646,13083,0.049377054,145651834,2.835325077,4,50,0.08,145650804,405,10350,0.039130435,145651834,2.044444444,0.196280472,0.713375408,1
NM_027530,7,50,0.14,89012544,831,18241,0.045556713,89013599,3.073092659,4,50,0.08,89012794,621,16750,0.037074627,89013599,2.157809984,0.196561028,0.713375408,0.966326387
NM_134086,8,50,0.16,96471948,1622,29930,0.054193117,96471393,2.952404439,4,50,0.08,96471943,1328,27050,0.04909427,96471393,1.629518072,0.246180069,0.713375408,0.85881371
NM_198422,6,50,0.12,97540510,367,8321,0.044105276,97539615,2.720762943,4,50,0.08,97540345,394,9761,0.040364717,97539615,1.981928934,0.309207571,0.713375408,0.841909948
NM_001136075,7,50,0.14,85183793,871,17390,0.050086256,85182293,2.795177956,4,50,0.08,85183763,772,17352,0.044490549,85182293,1.798134715,0.366786004,0.713375408,0.852836462
NM_010949,7,50,0.14,85183793,871,17390,0.050086256,85182293,2.795177956,4,50,0.08,85183763,772,17352,0.044490549,85182293,1.798134715,0.366786004,0.713375408,0.852836462
NR_040433,2,50,0.04,85411572,734,7294,0.100630655,85412572,0.397493188,2,50,0.04,85411572,655,7356,0.089042958,85412572,0.449221374,0.478425974,0.713375408,1
NM_001163592,5,50,0.1,18189472,973,21326,0.045625059,18190787,2.191778006,4,50,0.08,18189847,898,21634,0.041508736,18190787,1.927305122,0.478542407,0.713375408,1
NM_025729,5,50,0.1,82819321,931,20558,0.045286506,82820361,2.208163265,4,50,0.08,82819576,885,21914,0.040385142,82820361,1.980926554,0.478542407,0.713375408,1
NM_001199685,5,50,0.1,117570488,1520,38070,0.039926451,117571138,2.504605263,4,50,0.08,117570158,1880,46566,0.040372804,117571138,1.981531915,0.47869851,0.713375408,0.836827589
NM_001166456,6,50,0.12,96472964,1659,30207,0.054921045,96471774,2.184954792,4,50,0.08,96473204,1357,27345,0.04962516,96471774,1.612085483,0.533955956,0.713375408,1
NM_001162475,1,50,0.02,57976580,481,8950,0.053743017,57977895,0.372141372,2,50,0.04,57977000,893,12192,0.073244751,57977895,0.546114222,0.651750466,0.713375408,1
NM_001166532,1,50,0.02,31528766,2206,41482,0.053179692,31529801,0.376083409,4,50,0.08,31528856,2127,43962,0.048382694,31529801,1.65348378,0.651750466,0.713375408,0.544263162
NM_198096,4,50,0.08,108542967,239,5582,0.042816195,108543902,1.868451883,4,50,0.08,108542592,310,7477,0.041460479,108543902,1.929548387,0.712124801,0.713375408,0.951363265
NM_001081126,4,50,0.08,167226167,304,6957,0.043696996,167226897,1.830789474,4,50,0.08,167226262,253,6674,0.037908301,167226897,2.110355731,0.712222739,0.713375408,1
NM_001081453,4,50,0.08,71203531,1310,30649,0.042742014,71202841,1.871694656,4,50,0.08,71204186,961,25962,0.037015638,71202841,2.161248699,0.712569188,0.713375408,0.949224429
NM_001177778,2,50,0.04,97963092,2572,31159,0.082544369,97964062,0.484587869,2,50,0.04,97962767,2681,32679,0.082040454,97964062,0.487564342,0.712569188,0.713375408,1
NM_016747,2,50,0.04,97963091,2572,31159,0.082544369,97964066,0.484587869,2,50,0.04,97962766,2681,32679,0.082040454,97964066,0.487564342,0.712569188,0.713375408,1
NM_026842,3,50,0.06,58316874,2790,27586,0.101138259,58316014,0.593247312,2,50,0.04,58316789,2561,28565,0.089655172,58316014,0.446153846,0.749692408,0.713375408,1
NM_152234,3,50,0.06,58316874,2790,27586,0.101138259,58316014,0.593247312,2,50,0.04,58316789,2561,28565,0.089655172,58316014,0.446153846,0.749692408,0.713375408,1
NM_001029836,2,50,0.04,132612860,755,18216,0.041447079,132612255,0.965086093,4,50,0.08,132612890,834,22387,0.037253763,132612255,2.147434053,1,0.713375408,0.929427671
NM_001033192,2,50,0.04,46764396,225,3244,0.069358816,46765891,0.576711111,2,50,0.04,46765211,245,3358,0.072960095,46765891,0.548244898,1,0.713375408,1
NM_001083126,2,50,0.04,35959910,289,6217,0.046485443,35958580,0.860484429,4,50,0.08,35959945,210,4874,0.043085761,35958580,1.856761905,1,0.713375408,0.588305403
NM_001083127,2,50,0.04,35959910,289,6217,0.046485443,35958580,0.860484429,4,50,0.08,35959945,210,4874,0.043085761,35958580,1.856761905,1,0.713375408,0.588305403
NM_001177987,5,50,0.1,98616209,298,3165,0.094154818,98615024,1.062080537,2,50,0.04,98616439,264,3029,0.087157478,98615024,0.458939394,1,0.713375408,0.789155242
NM_001199048,4,50,0.08,22099666,673,11959,0.056275608,22098431,1.421575037,4,50,0.08,22099156,602,12532,0.048037025,22098431,1.66538206,1,0.713375408,1
NM_001252578,3,50,0.06,165981145,753,18863,0.039919419,165979785,1.503027888,4,50,0.08,165981165,985,24934,0.039504291,165979785,2.025096447,1,0.713375408,1
NM_001252579,3,50,0.06,165981143,771,19098,0.040370719,165980183,1.486225681,4,50,0.08,165981163,1005,25185,0.039904705,165980183,2.004776119,1,0.713375408,1
NM_008105,3,50,0.06,40981672,1140,24342,0.046832635,40983127,1.281157895,4,50,0.08,40982077,1277,27693,0.046112736,40983127,1.734878622,1,0.713375408,1
NM_008136,3,50,0.06,36116500,286,4418,0.064735174,36117900,0.926853147,2,50,0.04,36116430,368,5116,0.071931196,36117900,0.556086957,1,0.713375408,0.913543899
NM_008924,3,50,0.06,108594884,1568,26274,0.05967877,108595474,1.005382653,4,50,0.08,108594549,1206,25637,0.047041385,108595474,1.700630182,1,0.713375408,0.804147214
NM_028072,3,50,0.06,165981143,771,19098,0.040370719,165980183,1.486225681,4,50,0.08,165981163,1005,25185,0.039904705,165980183,2.004776119,1,0.713375408,1
NM_033525,2,50,0.04,132612860,755,18216,0.041447079,132612255,0.965086093,4,50,0.08,132612890,834,22387,0.037253763,132612255,2.147434053,1,0.713375408,0.929427671
NM_175256,2,50,0.04,33684547,1271,26116,0.048667484,33685552,0.821904013,4,50,0.08,33684897,1621,34066,0.047584101,33685552,1.681233806,1,0.713375408,0.936520447
NM_175649,2,50,0.04,150813985,179,2545,0.070333988,150812750,0.568715084,2,50,0.04,150814165,199,2786,0.071428571,150812750,0.56,1,0.713375408,1
NM_207212,4,50,0.08,34918332,1206,13638,0.088429388,34917287,0.904676617,2,50,0.04,34918097,1222,14548,0.0839978,34917287,0.476202946,1,0.713375408,0.783847691
NR_040363,4,50,0.08,113669363,279,5524,0.050506879,113668398,1.583942652,4,50,0.08,113669883,282,6501,0.043377942,113668398,1.844255319,1,0.713375408,1
NR_040364,4,50,0.08,113669363,279,5524,0.050506879,113668398,1.583942652,4,50,0.08,113669883,282,6501,0.043377942,113668398,1.844255319,1,0.713375408,1
NM_009291,0,50,0,57976656,481,8950,0.053743017,57978156,0,2,50,0.04,57976996,893,12192,0.073244751,57978156,0.546114222,NA,0.713375408,0.847406018
NM_001111016,3,50,0.06,56214873,31884,322014,0.099014329,56215443,0.605972902,2,50,0.04,56213943,25092,323081,0.077664734,56215443,0.515034274,0.749706184,0.713478288,1
NM_026556,13,50,0.26,87800985,1413,6420,0.220093458,87800035,1.181316348,14,50,0.28,87801005,1372,6344,0.216267339,87800035,1.294693878,0.860087216,0.714674812,0.999141387
NM_001111291,18,50,0.36,103637762,6067,25868,0.23453688,103636797,1.534939838,14,50,0.28,103637747,5847,26854,0.217732926,103636797,1.285979135,0.385354129,0.715672371,0.876118883
NM_016739,18,50,0.36,103637762,6836,29268,0.233565669,103636797,1.541322411,14,50,0.28,103637747,6585,30180,0.218190855,103636797,1.283280182,0.385394954,0.715672371,0.876118883
NM_010151,17,50,0.34,78337863,2035,8206,0.247989276,78337243,1.371027027,12,50,0.24,78338463,2501,8571,0.291797923,78337243,0.822487005,0.482691608,0.726589708,0.514264432
NM_023684,14,50,0.28,181115745,30,518,0.057915058,181116940,4.834666667,5,50,0.1,181115735,35,602,0.058139535,181116940,1.72,0.018943773,0.738504773,0.20649072
